ID_DEPARTAMENTO,DEPARTAMENTO,ID_MUNICIPIO,MUNICIPIO,Latitud,Longitud,LOCALIDAD,Solar_radiation_promedio,Wind_promedio,consumo_energia_promedio,tipo_cultivo,Desecho_Ton_promedio,Solar_norm,Wind_norm,Desecho_norm,Indice_Solar,Indice_Eolico,Indice_Biomasa,Energia_Prioritaria
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,4.249,-76.966,SAN BERNARDO BURUJON (EL LITORAL DEL SAN JUAN - CHOCÓ),16107.7412109375,0.925000011920929,5877.0,PALMA DE ACEITE,972.172549366951,0.8192469752684105,0.21102662481087872,1.0,4814.714473652449,1240.2034740135343,5877.0,Biomasa
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,4.249,-76.966,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),16107.7412109375,0.925000011920929,105751.31,PALMA DE ACEITE,972.172549366951,0.8192469752684105,0.21102662481087872,1.0,86636.44084817202,22316.342018628926,105751.31,Biomasa
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,4.249,-76.966,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),16107.7412109375,0.925000011920929,1186.22,PALMA DE ACEITE,972.172549366951,0.8192469752684105,0.21102662481087872,1.0,971.8071470028939,250.32400288316057,1186.22,Biomasa
27,CHOCÓ,27361,ISTMINA,4.741,-76.872,PANAMACITO,16456.982421875,0.7666666507720948,2059.0,PALMA DE ACEITE,972.172549366951,0.8370095406059606,0.1749049444134772,1.0,1723.4026441076728,360.12928054734954,2059.0,Biomasa
27,CHOCÓ,27361,ISTMINA,4.741,-76.872,PANAMACITO (ISTMINA - CHOCÓ),16456.982421875,0.7666666507720948,2814.0,PALMA DE ACEITE,972.172549366951,0.8370095406059606,0.1749049444134772,1.0,2355.344847265173,492.1825135795248,2814.0,Biomasa
27,CHOCÓ,27361,ISTMINA,4.741,-76.872,POTEDÓ (ISTMINA - CHOCÓ),16456.982421875,0.7666666507720948,4798.25,PALMA DE ACEITE,972.172549366951,0.8370095406059606,0.1749049444134772,1.0,4016.1810282125502,839.237649531967,4798.25,Biomasa
27,CHOCÓ,27361,ISTMINA,4.741,-76.872,UNION CHOCO (ISTMINA - CHOCÓ),16456.982421875,0.7666666507720948,2475.0,PALMA DE ACEITE,972.172549366951,0.8370095406059606,0.1749049444134772,1.0,2071.5986129997523,432.88973742335605,2475.0,Biomasa
27,CHOCÓ,27372,JURADÓ,7.116,-77.688,JURADO (JURADO - CHOCÓ),18079.7421875,1.5,237768.02,PALMA DE ACEITE,972.172549366951,0.9195438334137465,0.3422053331209866,1.0,218638.11657399632,81365.4844896174,237768.02,Biomasa
27,CHOCÓ,27372,JURADÓ,7.116,-77.688,JURADÓ (JURAÓ - CHOCÓ),18079.7421875,1.5,256385.33,PALMA DE ACEITE,972.172549366951,0.9195438334137465,0.3422053331209866,1.0,235757.5491792484,87736.42725998408,256385.33,Biomasa
27,CHOCÓ,27425,MEDIO ATRATO (Beté),6.037,-76.677,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),16570.158203125,0.725000023841858,23173.14,PALMA DE ACEITE,972.172549366951,0.8427657118312434,0.1653992497810175,1.0,19529.52782746506,3832.8199710704876,23173.14,Biomasa
27,CHOCÓ,27425,MEDIO ATRATO (Beté),6.037,-76.677,BETE (MEDIO ATRATO - CHOCÓ),16570.158203125,0.725000023841858,23520.39,PALMA DE ACEITE,972.172549366951,0.8427657118312434,0.1653992497810175,1.0,19822.17822089846,3890.254860556946,23520.39,Biomasa
27,CHOCÓ,27425,MEDIO ATRATO (Beté),6.037,-76.677,SAN ROQUE (MEDIO ATRATO (BETÉ) - CHOCÓ),16570.158203125,0.725000023841858,3100.6,PALMA DE ACEITE,972.172549366951,0.8427657118312434,0.1653992497810175,1.0,2613.0793661039534,512.8369138710228,3100.6,Biomasa
27,CHOCÓ,27425,MEDIO ATRATO (Beté),6.037,-76.677,SAN ROQUE (MEDIO ATRATO - CHOCÓ),16570.158203125,0.725000023841858,1478.12,PALMA DE ACEITE,972.172549366951,0.8427657118312434,0.1653992497810175,1.0,1245.7088539719973,244.47993908631756,1478.12,Biomasa
27,CHOCÓ,27450,MEDIO SAN JUAN,4.815,-76.808,LA LERMA,16308.6416015625,0.7083333134651182,1244.0,PALMA DE ACEITE,972.172549366951,0.8294648596504873,0.16159695833001533,1.0,1031.8542854052062,201.02661616253909,1244.0,Biomasa
27,CHOCÓ,27450,MEDIO SAN JUAN,4.815,-76.808,MACEDONIA (MEDIO SAN JUAN - CHOCÓ),16308.6416015625,0.7083333134651183,32.6,PALMA DE ACEITE,972.172549366951,0.8294648596504873,0.16159695833001536,1.0,27.040554424605887,5.268060841558501,32.6,Biomasa
27,CHOCÓ,27450,MEDIO SAN JUAN,4.815,-76.808,UNIÓN WAUNAÁN (MEDIO SAN JUAN - CHOCÓ),16308.6416015625,0.7083333134651183,5060.5,PALMA DE ACEITE,972.172549366951,0.8294648596504873,0.16159695833001536,1.0,4197.506922261291,817.7614076290428,5060.5,Biomasa
27,CHOCÓ,27491,NÓVITA,4.856,-76.621,JUNTAS DE TAMANA (NOVITA - CHOCÓ),16649.642578125,0.6833333373069762,2685.2,PALMA DE ACEITE,972.172549366951,0.8468083229551193,0.15589354155053953,1.0,2273.8497087990863,418.6053377715087,2685.2,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,ARUSI (NIQUÍ - CHOCÓ),0.0,0.0,28871.0,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,28871.0,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,ARUSÍ (NUQUÍ - CHOCO),0.0,0.0,17011.69,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,17011.69,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),0.0,0.0,1297.07,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,1297.07,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,COMUNIDAD INDIGENA DE PANGUI - (EL YUCAL) (NUQUÍ - CHOCÓ),0.0,0.0,8966.83,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,8966.83,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),0.0,0.0,7509.69,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,7509.69,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,JURUBIRA (NUQUÍ - CHOCÓ),0.0,0.0,19866.8,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,19866.8,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,NUQUÍ (NUQUÍ - CHOCÓ),0.0,0.0,336302.48,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,336302.48,Biomasa
27,CHOCÓ,27495,NUQUÍ,5.694,-77.297,PUERTO JAGUA (NUQUÍ - CHOCÓ),0.0,0.0,1269.74,PALMA DE ACEITE,972.172549366951,0.0,0.0,1.0,0.0,0.0,1269.74,Biomasa
27,CHOCÓ,27615,RIOSUCIO,7.392,-77.255,MARCIAL (RIOSUCIO - CHOCÓ),18359.19140625,0.9416666626930238,145.75,PALMA DE ACEITE,972.172549366951,0.9337567465841297,0.21482890266386262,1.0,136.0950458146369,31.311312563257978,145.75,Biomasa
27,CHOCÓ,27615,RIOSUCIO,7.392,-77.255,PEÑAS BLANCAS (RIOSUCIO - CHOCÓ),18359.19140625,0.9416666626930238,53.25,PALMA DE ACEITE,972.172549366951,0.9337567465841297,0.21482890266386262,1.0,49.7225467556049,11.439639066850685,53.25,Biomasa
27,CHOCÓ,27615,RIOSUCIO,7.392,-77.255,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),18359.19140625,0.9416666626930238,770.0,PALMA DE ACEITE,972.172549366951,0.9337567465841297,0.21482890266386262,1.0,718.9926948697798,165.4182550511742,770.0,Biomasa
27,CHOCÓ,27745,SIPÍ,4.597,-76.544,SIPÍ (SIPÍ - CHOCO),16588.474609375,0.6916666626930238,13752.36,PALMA DE ACEITE,972.172549366951,0.843697292505504,0.15779468047703152,1.0,11602.828897560992,2170.0492520051093,13752.36,Biomasa
27,CHOCÓ,27800,UNGUÍA,8.119,-77.107,BALBOA (UNGUÍA - CHOCÓ),18731.93359375,1.725000023841858,29625.93,PALMA DE ACEITE,972.172549366951,0.9527145821779219,0.3935361385283419,1.0,28225.055521582362,11658.87409251096,29625.93,Biomasa
27,CHOCÓ,27800,UNGUÍA,8.119,-77.107,TITUMATE (UNGUÍA - CHOCÓ),18731.93359375,1.725000023841858,19836.14,PALMA DE ACEITE,972.172549366951,0.9527145821779219,0.3935361385283419,1.0,18898.179832122765,7806.237938907584,19836.14,Biomasa
27,CHOCÓ,27800,UNGUÍA,8.119,-77.107,UNGUÍA (UNGUÍA - CHOCÓ),18731.93359375,1.725000023841858,540559.21,PALMA DE ACEITE,972.172549366951,0.9527145821779219,0.3935361385283419,1.0,514998.6418975775,212729.58414933106,540559.21,Biomasa
44,LA GUAJIRA,44847,URIBIA,12.002,-71.752,CABO DE LA VELA (URIBIA - LA GUAJIRA),19661.642578125,4.383333206176759,38517.5,PALMA DE ACEITE,8.733488127589226,1.0,1.0,0.0089834753442444,38517.5,38517.5,346.0210115719337,Solar
44,LA GUAJIRA,44847,URIBIA,12.002,-71.752,NAZARETH (URIBIA - LA GUAJIRA),19661.642578125,4.383333206176759,54114.23,PALMA DE ACEITE,8.733488127589226,1.0,1.0,0.0089834753442444,54114.23,54114.23,486.13385097777063,Solar
47,MAGDALENA,47189,CIÉNAGA,10.892,-74.046,PALMOR (CIÉNAGA - MAGDALENA),18874.8828125,3.166666507720948,123148.03,PALMA DE ACEITE,243.97124671936035,0.9599850438487613,0.7224334447718123,0.2509546755647719,118220.26697943857,88966.25552976248,30904.573915090798,Solar
50,META,50325,MAPIRIPÁN,3.12,-71.943,MAPIRIPAN (MAPIRIPAN - META),15932.0498046875,1.1333333253860476,227000.02,PALMA DE ACEITE,892.6454372406006,0.810311231189456,0.25855513876723196,0.9181965051593609,183940.66568623114,58692.021671264425,208430.625035105,Biomasa
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,ALTERÓN (URIBE URIBE) (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,1176.0,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,878.0230642209544,248.1672947863239,69.39925694697818,Solar
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,ALTERON - URIBE URIBE (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,555.14,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,414.4776563534189,117.14931294870735,32.76046216117812,Solar
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,BAZAN (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,25635.43,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,19139.879933011718,5409.7579198845,1512.8229536703002,Solar
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,BOLIVAR - SAN PEDRO (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,5914.46,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,4415.843786064852,1248.1084509540146,349.0298718049529,Solar
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,8684.96,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,6484.349652922126,1832.7576773192443,512.5253151481527,Solar
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,LAS MERCEDES (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,2061.8,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,1539.377511743847,435.09466699867573,121.67294895687043,Solar
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,SAN JOSE (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,16341.0,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,12200.488854111069,3448.3858538293525,964.3310015055871,Solar
52,NARIÑO,52250,EL CHARCO,2.19,-77.802,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),14679.7412109375,0.924999952316284,16572.08,PALMA DE ACEITE,57.37079298496246,0.7466182518885667,0.21102661121286045,0.0590129735943692,12373.01739975748,3497.149883148421,977.9677194437741,Solar
52,NARIÑO,52390,LA TOLA,2.421,-78.213,AGUACATAL (LA TOLA - NARIÑO),14197.341796875,1.1333333253860476,2452.31,PALMA DE ACEITE,57.37079298496246,0.7220832003461689,0.25855513876723196,0.0590129735943692,1770.7718530409134,634.0573523502705,144.71810527520753,Solar
52,NARIÑO,52390,LA TOLA,2.421,-78.213,AMARALES (LA TOLA - NARIÑO),14197.341796875,1.1333333253860476,10865.75,PALMA DE ACEITE,57.37079298496246,0.7220832003461689,0.25855513876723196,0.0590129735943692,7845.9755341613845,2809.3954990600505,641.2202178330172,Solar
52,NARIÑO,52390,LA TOLA,2.421,-78.213,LA VIGIA (LA TOLA - NARIÑO),14197.341796875,1.133333325386049,8510.25,PALMA DE ACEITE,57.37079298496246,0.7220832003461689,0.25855513876723224,0.0590129735943692,6145.108555745984,2200.368869693838,502.2151585314805,Solar
52,NARIÑO,52390,LA TOLA,2.421,-78.213,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),14197.341796875,1.1333333253860476,8505.96,PALMA DE ACEITE,57.37079298496246,0.7220832003461689,0.25855513876723196,0.0590129735943692,6142.010818816499,2199.2596681485243,501.9619928747606,Solar
52,NARIÑO,52390,LA TOLA,2.421,-78.213,MULATOS (LA TOLA - NARIÑO),14197.341796875,1.1333333253860476,6524.81,PALMA DE ACEITE,57.37079298496246,0.7220832003461689,0.25855513876723196,0.0590129735943692,4711.455686450687,1687.023154979823,385.04844023827616,Solar
52,NARIÑO,52390,LA TOLA,2.421,-78.213,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),14197.341796875,1.133333325386049,4143.25,PALMA DE ACEITE,57.37079298496246,0.7220832003461689,0.25855513876723224,0.0590129735943692,2991.7712198342642,1071.258578697335,244.5055028448702,Solar
52,NARIÑO,52390,LA TOLA,2.421,-78.213,SAN PABLO DEL MAR (LA TOLA - NARIÑO),14197.341796875,1.1333333253860476,5991.23,PALMA DE ACEITE,57.37079298496246,0.7220832003461689,0.25855513876723196,0.0590129735943692,4326.166532409978,1549.063304036403,353.5602977877926,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,ALTO ESTERO (MAGÜI - NARIÑO),14471.9912109375,0.8916666507720948,788.12,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.20342205550689277,0.0590129735943692,580.0972969498332,160.32099038609232,46.50930474919426,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,BRISAS DE HAMBURGO (MAGÜÍ - NARIÑO),14471.9912109375,0.8916666507720948,1547.0,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.20342205550689277,0.0590129735943692,1138.6724336159366,314.6939198691631,91.29307015048916,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,EL ROSARIO,14471.9912109375,0.8916666507720948,202.5,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.20342205550689277,0.0590129735943692,149.05052864074153,41.192966240145786,11.950127152859764,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,EL ROSARIO (MAGÜI - NARIÑO),14471.9912109375,0.8916666507720948,0.0,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.20342205550689277,0.0590129735943692,0.0,0.0,0.0,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,GUILPI,14471.9912109375,0.8916666507720948,853.0,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.20342205550689277,0.0590129735943692,627.8523502743335,173.51901334737954,50.33806647599693,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,LA ISLA (MAGÜÍ - NARIÑO),14471.9912109375,0.891666650772095,326.6,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.2034220555068928,0.0590129735943692,240.39458100773427,66.43764332855119,19.27363717592098,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,LA LOMA (MAGÜÍ - NARIÑO),14471.9912109375,0.891666650772095,767.7,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.2034220555068928,0.0590129735943692,565.0671152469001,156.1671120126416,45.30425982839724,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,LAS LAJAS (MAGÜÍ - NARIÑO),14471.9912109375,0.891666650772095,1395.6,PALMA DE ACEITE,57.37079298496246,0.7360519932876125,0.2034220555068928,0.0590129735943692,1027.234161832192,283.8958206654196,82.35850594830166,Solar
52,NARIÑO,52473,MOSQUERA,2.445,-78.442,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),13841.783203125,1.4833333492279064,3433.53,PALMA DE ACEITE,57.37079298496246,0.7039993300725029,0.33840305526800296,0.0590129735943692,2417.2028197838413,1161.9170423543462,202.6228152254745,Solar
52,NARIÑO,52490,OLAYA HERRERA,2.293,-78.298,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),14279.4169921875,1.0583333969116209,3644.94,PALMA DE ACEITE,57.37079298496246,0.7262575817584226,0.24144488842880438,0.0590129735943692,2647.165310054545,880.0521316296862,215.09874797306009,Solar
52,NARIÑO,52490,OLAYA HERRERA,2.293,-78.298,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),14279.4169921875,1.0583333969116206,3094.2,PALMA DE ACEITE,57.37079298496246,0.7262575817584226,0.24144488842880432,0.0590129735943692,2247.1862094769112,747.0787737764063,182.59794289569717,Solar
52,NARIÑO,52490,OLAYA HERRERA,2.293,-78.298,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),14279.4169921875,1.0583333969116209,8066.79,PALMA DE ACEITE,57.37079298496246,0.7262575817584226,0.24144488842880438,0.0590129735943692,5858.567397953026,1947.685211528595,476.04526526132156,Solar
52,NARIÑO,52520,FRANCISCO PIZARRO,2.091,-78.594,SAN PEDRO DEL VINO ( FRANCISCO PIZARRO - NARIÑO),13543.9580078125,1.5666667222976696,5531.0,PALMA DE ACEITE,57.37079298496246,0.6888518064549263,0.35741447172895885,0.0590129735943692,3810.039341502197,1976.8594431328713,326.40075695045607,Solar
52,NARIÑO,52520,FRANCISCO PIZARRO,2.091,-78.594,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),13543.9580078125,1.566666722297669,6245.9,PALMA DE ACEITE,57.37079298496246,0.6888518064549263,0.3574144717289587,0.0590129735943692,4302.499497936824,2232.3750489719027,368.58913177307056,Solar
52,NARIÑO,52621,ROBERTO PAYÁN (San José),1.9,-78.385,TAMAJE (ROBERTO PAYAN - NARIÑO),13893.6083984375,1.375,5052.5,PALMA DE ACEITE,57.37079298496246,0.7066351828557368,0.3136882220275711,0.0590129735943692,3570.27426137861,1584.9097417943028,298.1630490855504,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),14712.0830078125,1.0083333253860476,6761.57,PALMA DE ACEITE,57.37079298496246,0.7482631702490999,0.2300380276738164,0.0590129735943692,5059.4338040612065,1555.4182267784468,399.02035186647896,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,LA ENSENADA (SANTA BÁRBARA - NARIÑO),14712.0830078125,1.0083333253860478,6793.47,PALMA DE ACEITE,57.37079298496246,0.7482631702490999,0.23003802767381645,0.0590129735943692,5083.303399192153,1562.756439861242,400.90286572413936,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),14712.0830078125,1.008333325386048,8116.9,PALMA DE ACEITE,57.37079298496246,0.7482631702490999,0.2300380276738165,0.0590129735943692,6073.577326594919,1867.1956668256012,479.0024053681354,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),14712.0830078125,1.0083333253860476,4628.4,PALMA DE ACEITE,57.37079298496246,0.7482631702490999,0.2300380276738164,0.0590129735943692,3463.261257180934,1064.7080072854917,273.1356469841784,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,SECADERO (SANTA BÁRBARA - NARIÑO),14712.0830078125,1.0083333253860491,4576.0,PALMA DE ACEITE,57.37079298496246,0.7482631702490999,0.23003802767381676,0.0590129735943692,3424.052267059881,1052.6540146353855,270.0433671678335,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),13513.8662109375,1.5166666507720934,8651.93,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.3460076109739702,0.0590129735943692,5946.655983690782,2993.633629614022,510.5761166303308,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,BOCAS DE CURAY (TUMACO - NARIÑO),13513.8662109375,1.5166666507720945,10962.19,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.3460076109739704,0.0590129735943692,7534.546945924812,3793.0011729427492,646.9114290064582,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,CHAJAL (TUMACO - NARIÑO),13513.8662109375,1.5166666507720934,24012.62,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.3460076109739702,0.0590129735943692,16504.385773705166,8308.549279425775,1417.0561099916217,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,PITAL DE LA COSTA (TUMACO - NARIÑO),13513.8662109375,1.5166666507720938,28038.79,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.3460076109739703,0.0590129735943692,19271.658269189564,9701.63474250085,1654.6523738880633,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),13513.8662109375,1.5166666507720936,4534.18,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.34600761097397026,0.0590129735943692,3116.4386013445637,1568.8607895259565,267.575444612117,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SAN JOSÉ DEL GUAYABO (TUMACO - NARIÑO),13513.8662109375,1.5166666507720905,2944.0,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.34600761097396954,0.0590129735943692,2023.4739781743103,1018.6464067073663,173.73419426182292,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SAN JUAN COSTA (TUMACO - NARIÑO),13513.8662109375,1.516666650772091,30348.0,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.34600761097396965,0.0590129735943692,20858.82754403328,10500.63897783803,1790.9257226419165,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),13513.8662109375,1.516666650772094,32434.11,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.3460076109739703,0.0590129735943692,22292.655431468473,11222.44891516696,1914.0332769868662,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SANTA ROSA (TUMACO - NARIÑO),13513.8662109375,1.5166666507720932,3845.75,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.34600761097397015,0.0590129735943692,2643.265982188809,1330.6587699031456,226.94914320054536,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),13513.8662109375,1.5166666507720932,3702.8,PALMA DE ACEITE,57.37079298496246,0.6873213241081217,0.34600761097397015,0.0590129735943692,2545.0133989075534,1281.1969819144167,218.5132386252303,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,GALVEZ (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.3999999761581396,4145.0,CAFE,103.62793064117432,0.804168590075795,0.31939163880704635,0.10659417477756769,3333.2788058641704,1323.8783428552072,441.83285445301806,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.3999999761581414,6555.0,CAFE,103.62793064117432,0.804168590075795,0.31939163880704674,0.10659417477756769,5271.325107946836,2093.6121923801916,698.7248156669563,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.3999999761581416,9503.73,CAFE,103.62793064117432,0.804168590075795,0.3193916388070468,0.10659417477756769,7642.6011545610345,3035.4118994796945,1013.0422566588134,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PITAL (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.3999999761581414,2958.38,CAFE,103.62793064117432,0.804168590075795,0.31939163880704674,0.10659417477756769,2379.0362735084304,944.881836413991,315.3460747784607,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.399999976158142,104897.38,CAFE,103.62793064117432,0.804168590075795,0.3193916388070469,0.10659417477756769,84355.1781772449,33503.34610476555,11181.449657428933,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUNTA BONITA,15811.275390625,1.399999976158141,7646.75,CAFE,103.62793064117432,0.804168590075795,0.31939163880704663,0.10659417477756769,6149.276166162085,2442.3080140477837,815.0990059803657,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.3999999761581412,8764.0,CAFE,103.62793064117432,0.804168590075795,0.3193916388070467,0.10659417477756769,7047.733523424267,2799.148322504957,934.1913477506032,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.399999976158141,5544.0,CAFE,103.62793064117432,0.804168590075795,0.31939163880704663,0.10659417477756769,4458.310663380207,1770.7072455462664,590.9581049668353,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.399999976158141,8748.5,CAFE,103.62793064117432,0.804168590075795,0.31939163880704663,0.10659417477756769,7035.268910278092,2794.1977521034473,932.5391380415509,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),15811.275390625,1.399999976158142,9263.39,CAFE,103.62793064117432,0.804168590075795,0.3193916388070469,0.10659417477756769,7449.327275622218,2958.64931300881,987.4234126927727,Solar
